class_id,class_name,threshold,precision,recall_sensitivity,specificity,f1
0,Normal,0.87,0.1111111111111111,0.001081081081081081,0.9951338199513382,0.0021413276231263384
0,Normal,0.88,0.125,0.001081081081081081,0.995742092457421,0.002143622722400858
0,Normal,0.89,0.14285714285714285,0.001081081081081081,0.9963503649635036,0.002145922746781116
0,Normal,0.9,0.2,0.001081081081081081,0.9975669099756691,0.0021505376344086026
0,Normal,0.91,0.2,0.001081081081081081,0.9975669099756691,0.0021505376344086026
0,Normal,0.92,0.25,0.001081081081081081,0.9981751824817519,0.0021528525296017225
0,Normal,0.93,0.3333333333333333,0.001081081081081081,0.9987834549878345,0.002155172413793104
0,Normal,0.9400000000000001,0.0,0.0,0.9987834549878345,0.0
0,Normal,0.9500000000000001,0.0,0.0,0.9987834549878345,0.0
0,Normal,0.96,0.0,0.0,0.9993917274939172,0.0
0,Normal,0.97,0.0,0.0,0.9993917274939172,0.0
0,Normal,0.98,0.0,0.0,0.9993917274939172,0.0
0,Normal,0.99,0.0,0.0,1.0,0.0
0,Normal,1.0,0.0,0.0,1.0,0.0
1,Pneumonia,0.0,0.22576878162709224,1.0,0.0,0.36837091140044453
1,Pneumonia,0.01,0.7519480519480519,0.9982758620689656,0.9039718451483157,0.8577777777777778
1,Pneumonia,0.02,0.7709720372836218,0.9982758620689656,0.9135243841126194,0.8700225394440271
1,Pneumonia,0.03,0.7740641711229946,0.9982758620689656,0.9150326797385621,0.871987951807229
1,Pneumonia,0.04,0.7740641711229946,0.9982758620689656,0.9150326797385621,0.871987951807229
1,Pneumonia,0.05,0.7761394101876675,0.9982758620689656,0.9160382101558572,0.8733031674208145
1,Pneumonia,0.06,0.7771812080536913,0.9982758620689656,0.9165409753645047,0.8739622641509434
1,Pneumonia,0.07,0.7771812080536913,0.9982758620689656,0.9165409753645047,0.8739622641509434
1,Pneumonia,0.08,0.7782258064516129,0.9982758620689656,0.9170437405731523,0.8746223564954682
1,Pneumonia,0.09,0.7782258064516129,0.9982758620689656,0.9170437405731523,0.8746223564954682
1,Pneumonia,0.1,0.7782258064516129,0.9982758620689656,0.9170437405731523,0.8746223564954682
1,Pneumonia,0.11,0.7782258064516129,0.9982758620689656,0.9170437405731523,0.8746223564954682
1,Pneumonia,0.12,0.7779273216689099,0.996551724137931,0.9170437405731523,0.873771730914588
1,Pneumonia,0.13,0.7779273216689099,0.996551724137931,0.9170437405731523,0.873771730914588
1,Pneumonia,0.14,0.7779273216689099,0.996551724137931,0.9170437405731523,0.873771730914588
1,Pneumonia,0.15,0.7776280323450134,0.9948275862068966,0.9170437405731523,0.8729198184568835
1,Pneumonia,0.16,0.7773279352226721,0.993103448275862,0.9170437405731523,0.8720666161998486
1,Pneumonia,0.17,0.7773279352226721,0.993103448275862,0.9170437405731523,0.8720666161998486
1,Pneumonia,0.18,0.777027027027027,0.9913793103448276,0.9170437405731523,0.8712121212121211
1,Pneumonia,0.19,0.777027027027027,0.9913793103448276,0.9170437405731523,0.8712121212121211
1,Pneumonia,0.2,0.7764227642276422,0.9879310344827587,0.9170437405731523,0.8694992412746587
1,Pneumonia,0.21,0.7764227642276422,0.9879310344827587,0.9170437405731523,0.8694992412746587
1,Pneumonia,0.22,0.7764227642276422,0.9879310344827587,0.9170437405731523,0.8694992412746587
1,Pneumonia,0.23,0.7764227642276422,0.9879310344827587,0.9170437405731523,0.8694992412746587
1,Pneumonia,0.24,0.7764227642276422,0.9879310344827587,0.9170437405731523,0.8694992412746587
1,Pneumonia,0.25,0.7761194029850746,0.9862068965517241,0.9170437405731523,0.8686408504176157
1,Pneumonia,0.26,0.7761194029850746,0.9862068965517241,0.9170437405731523,0.8686408504176157
1,Pneumonia,0.27,0.7761194029850746,0.9862068965517241,0.9170437405731523,0.8686408504176157
1,Pneumonia,0.28,0.7761194029850746,0.9862068965517241,0.9170437405731523,0.8686408504176157
1,Pneumonia,0.29,0.7761194029850746,0.9862068965517241,0.9170437405731523,0.8686408504176157
1,Pneumonia,0.3,0.7758152173913043,0.9844827586206897,0.9170437405731523,0.8677811550151976
1,Pneumonia,0.31,0.7752043596730245,0.9810344827586207,0.9170437405731523,0.8660578386605784
1,Pneumonia,0.32,0.7752043596730245,0.9810344827586207,0.9170437405731523,0.8660578386605784
1,Pneumonia,0.33,0.7745901639344263,0.9775862068965517,0.9170437405731523,0.8643292682926831
1,Pneumonia,0.34,0.7745901639344263,0.9775862068965517,0.9170437405731523,0.8643292682926831
1,Pneumonia,0.35000000000000003,0.7745901639344263,0.9775862068965517,0.9170437405731523,0.8643292682926831
1,Pneumonia,0.36,0.7756497948016415,0.9775862068965517,0.9175465057817999,0.8649885583524026
1,Pneumonia,0.37,0.7756497948016415,0.9775862068965517,0.9175465057817999,0.8649885583524026
1,Pneumonia,0.38,0.7756497948016415,0.9775862068965517,0.9175465057817999,0.8649885583524026
1,Pneumonia,0.39,0.7756497948016415,0.9775862068965517,0.9175465057817999,0.8649885583524026
1,Pneumonia,0.4,0.7764060356652949,0.9758620689655172,0.9180492709904474,0.8647822765469824
1,Pneumonia,0.41000000000000003,0.7785419532324622,0.9758620689655172,0.9190548014077425,0.8661055853098699
1,Pneumonia,0.42,0.7790055248618785,0.9724137931034482,0.9195575666163901,0.8650306748466257
1,Pneumonia,0.43,0.7786998616874136,0.9706896551724138,0.9195575666163901,0.86415963161934
1,Pneumonia,0.44,0.7777777777777778,0.9655172413793104,0.9195575666163901,0.8615384615384615
1,Pneumonia,0.45,0.7793296089385475,0.9620689655172414,0.9205630970336852,0.861111111111111
1,Pneumonia,0.46,0.780281690140845,0.9551724137931035,0.9215686274509803,0.8589147286821706
1,Pneumonia,0.47000000000000003,0.782051282051282,0.946551724137931,0.9230769230769231,0.8564742589703589
1,Pneumonia,0.48,0.7822349570200573,0.9413793103448276,0.9235796882855707,0.8544600938967135
1,Pneumonia,0.49,0.7866473149492017,0.9344827586206896,0.9260935143288085,0.8542159180457052
1,Pneumonia,0.5,0.7862371888726208,0.9258620689655173,0.926596279537456,0.850356294536817
1,Pneumonia,0.51,0.7905604719764012,0.9241379310344827,0.9286073403720463,0.8521462639109697
1,Pneumonia,0.52,0.7937219730941704,0.9155172413793103,0.9306184012066365,0.8502802241793433
1,Pneumonia,0.53,0.7957639939485628,0.906896551724138,0.9321266968325792,0.8477034649476229
1,Pneumonia,0.54,0.799079754601227,0.8982758620689655,0.9341377576671694,0.8457792207792207
1,Pneumonia,0.55,0.8027950310559007,0.8913793103448275,0.9361488185017597,0.8447712418300654
1,Pneumonia,0.56,0.8040752351097179,0.8844827586206897,0.9371543489190548,0.8423645320197045
1,Pneumonia,0.5700000000000001,0.8108108108108109,0.8793103448275862,0.9401709401709402,0.8436724565756825
1,Pneumonia,0.58,0.8198051948051948,0.8706896551724138,0.9441930618401206,0.8444816053511706
1,Pneumonia,0.59,0.8261589403973509,0.8603448275862069,0.947209653092006,0.8429054054054055
1,Pneumonia,0.6,0.8266666666666667,0.8551724137931035,0.9477124183006536,0.840677966101695
1,Pneumonia,0.61,0.8355932203389831,0.85,0.9512317747611865,0.8427350427350428
1,Pneumonia,0.62,0.8384879725085911,0.8413793103448276,0.9527400703871292,0.8399311531841652
1,Pneumonia,0.63,0.8423817863397548,0.8293103448275863,0.9547511312217195,0.8357949609035621
1,Pneumonia,0.64,0.8449197860962567,0.8172413793103448,0.9562594268476622,0.8308501314636284
1,Pneumonia,0.65,0.8540145985401459,0.8068965517241379,0.9597787833081951,0.8297872340425532
1,Pneumonia,0.66,0.858195211786372,0.803448275862069,0.9612870789341378,0.829919857524488
1,Pneumonia,0.67,0.8638059701492538,0.7982758620689655,0.963298139768728,0.8297491039426523
1,Pneumonia,0.68,0.8674242424242424,0.7896551724137931,0.9648064353946707,0.8267148014440434
1,Pneumonia,0.6900000000000001,0.8704761904761905,0.7879310344827586,0.9658119658119658,0.8271493212669683
1,Pneumonia,0.7000000000000001,0.8830409356725146,0.7810344827586206,0.9698340874811463,0.8289112534309241
1,Pneumonia,0.71,0.8915187376725838,0.7793103448275862,0.9723479135243841,0.8316467341306347
1,Pneumonia,0.72,0.8962075848303394,0.7741379310344828,0.9738562091503268,0.8307123034227568
1,Pneumonia,0.73,0.8953722334004024,0.7672413793103449,0.9738562091503268,0.8263695450324976
1,Pneumonia,0.74,0.9,0.7603448275862069,0.9753645047762695,0.8242990654205608
1,Pneumonia,0.75,0.9089026915113871,0.756896551724138,0.9778783308195073,0.825964252116651
1,Pneumonia,0.76,0.9219409282700421,0.753448275862069,0.9813976872800402,0.8292220113851991
1,Pneumonia,0.77,0.923728813559322,0.7517241379310344,0.9819004524886877,0.8288973384030418
1,Pneumonia,0.78,0.9293361884368309,0.7482758620689656,0.9834087481146304,0.8290353390639924
1,Pneumonia,0.79,0.9410480349344978,0.743103448275862,0.9864253393665159,0.8304431599229287
1,Pneumonia,0.8,0.9407894736842105,0.7396551724137931,0.9864253393665159,0.8281853281853281
1,Pneumonia,0.81,0.9428571428571428,0.7396551724137931,0.9869281045751634,0.8289855072463768
1,Pneumonia,0.8200000000000001,0.9444444444444444,0.7327586206896551,0.987430869783811,0.8252427184466019
1,Pneumonia,0.8300000000000001,0.9440715883668904,0.7275862068965517,0.987430869783811,0.8218111002921129
1,Pneumonia,0.84,0.9440715883668904,0.7275862068965517,0.987430869783811,0.8218111002921129
1,Pneumonia,0.85,0.9479638009049773,0.7224137931034482,0.9884364002011061,0.8199608610567514
1,Pneumonia,0.86,0.9564220183486238,0.7189655172413794,0.9904474610356964,0.8208661417322834
1,Pneumonia,0.87,0.9585253456221198,0.7172413793103448,0.9909502262443439,0.8205128205128205
1,Pneumonia,0.88,0.9627039627039627,0.7120689655172414,0.991955756661639,0.8186323092170465
1,Pneumonia,0.89,0.9647887323943662,0.7086206896551724,0.9924585218702866,0.8170974155069582
1,Pneumonia,0.9,0.9669811320754716,0.7068965517241379,0.9929612870789342,0.8167330677290837
1,Pneumonia,0.91,0.9712918660287081,0.7,0.9939668174962293,0.8136272545090181
1,Pneumonia,0.92,0.9712230215827338,0.6982758620689655,0.9939668174962293,0.8124373119358074
1,Pneumonia,0.93,0.9804878048780488,0.6931034482758621,0.9959778783308195,0.8121212121212122
1,Pneumonia,0.9400000000000001,0.9826732673267327,0.6844827586206896,0.9964806435394671,0.806910569105691
1,Pneumonia,0.9500000000000001,0.9849624060150376,0.6775862068965517,0.9969834087481146,0.8028600612870276
1,Pneumonia,0.96,0.9897435897435898,0.6655172413793103,0.9979889391654098,0.7958762886597939
1,Pneumonia,0.97,0.9921875,0.656896551724138,0.9984917043740573,0.7904564315352698
1,Pneumonia,0.98,0.9917582417582418,0.6224137931034482,0.9984917043740573,0.7648305084745762
1,Pneumonia,0.99,0.9942028985507246,0.5913793103448276,0.9989944695827049,0.7416216216216217
1,Pneumonia,1.0,1.0,0.03103448275862069,1.0,0.06020066889632107
2,Tuberculosis,0.0,0.4141689373297003,1.0,0.0,0.5857418111753372
2,Tuberculosis,0.01,0.5798365122615804,1.0,0.4877076411960133,0.7340462228354605
2,Tuberculosis,0.02,0.5802401746724891,0.9990601503759399,0.48903654485049836,0.7341160220994476
2,Tuberculosis,0.03,0.5805570726379028,0.9990601503759399,0.48970099667774086,0.734369602763385
2,Tuberculosis,0.04,0.5808743169398907,0.9990601503759399,0.49036544850498337,0.7346233586731168
2,Tuberculosis,0.05,0.58105147864184,0.9971804511278195,0.49169435215946844,0.7342560553633217
2,Tuberculosis,0.06,0.5813698630136986,0.9971804511278195,0.49235880398671095,0.7345102111457252
2,Tuberculosis,0.07,0.5816885964912281,0.9971804511278195,0.4930232558139535,0.7347645429362881
2,Tuberculosis,0.08,0.5814591332967636,0.9962406015037594,0.4930232558139535,0.7343262902667128
2,Tuberculosis,0.09,0.5812294182217344,0.9953007518796992,0.4930232558139535,0.7338877338877339
2,Tuberculosis,0.1,0.5812294182217344,0.9953007518796992,0.4930232558139535,0.7338877338877339
2,Tuberculosis,0.11,0.5809994508511807,0.9943609022556391,0.4930232558139535,0.7334488734835355
2,Tuberculosis,0.12,0.5807692307692308,0.993421052631579,0.4930232558139535,0.7330097087378641
2,Tuberculosis,0.13,0.5805387575590985,0.9924812030075187,0.4930232558139535,0.7325702393340271
2,Tuberculosis,0.14,0.5808580858085809,0.9924812030075187,0.493687707641196,0.732824427480916
2,Tuberculosis,0.15,0.5806274078150798,0.9915413533834586,0.493687707641196,0.7323845886844845
2,Tuberculosis,0.16,0.5806274078150798,0.9915413533834586,0.493687707641196,0.7323845886844845
2,Tuberculosis,0.17,0.5810363836824697,0.9906015037593985,0.4950166112956811,0.7324530924252953
2,Tuberculosis,0.18,0.5808052950910094,0.9896616541353384,0.4950166112956811,0.732012513034411
2,Tuberculosis,0.19,0.5805739514348786,0.9887218045112782,0.4950166112956811,0.7315716272600835
2,Tuberculosis,0.2,0.5805739514348786,0.9887218045112782,0.4950166112956811,0.7315716272600835
2,Tuberculosis,0.21,0.5798783858485351,0.9859022556390977,0.4950166112956811,0.7302471284371737
2,Tuberculosis,0.22,0.5800554016620498,0.9840225563909775,0.4963455149501661,0.7298710352039037
2,Tuberculosis,0.23,0.5794444444444444,0.9802631578947368,0.49700996677740866,0.7283519553072626
2,Tuberculosis,0.24,0.5792988313856428,0.9783834586466166,0.49767441860465117,0.7277175812652918
2,Tuberculosis,0.25,0.5798882681564246,0.9755639097744361,0.5003322259136213,0.7274001401541696
2,Tuberculosis,0.26,0.5790658413055711,0.9671052631578947,0.5029900332225914,0.7243928194297782
2,Tuberculosis,0.27,0.5793966989186112,0.956766917293233,0.5089700996677741,0.7217298830202055
2,Tuberculosis,0.28,0.5783132530120482,0.9473684210526315,0.5116279069767442,0.7182044887780549
2,Tuberculosis,0.29,0.5782073813708261,0.9276315789473685,0.521594684385382,0.7123782028148683
2,Tuberculosis,0.3,0.5788842231553689,0.9069548872180451,0.5335548172757475,0.7067008421823507
2,Tuberculosis,0.31,0.58195211786372,0.8909774436090225,0.5475083056478405,0.7040475306349795
2,Tuberculosis,0.32,0.5828607435412728,0.8693609022556391,0.5601328903654486,0.6978498679743492
2,Tuberculosis,0.33,0.590612777053455,0.8515037593984962,0.5827242524916944,0.6974595842956121
2,Tuberculosis,0.34,0.5989010989010989,0.8195488721804511,0.6119601328903654,0.6920634920634919
2,Tuberculosis,0.35000000000000003,0.614529280948851,0.7791353383458647,0.654485049833887,0.6871114794861167
2,Tuberculosis,0.36,0.6370839936608558,0.7556390977443609,0.6956810631229235,0.6913155631986243
2,Tuberculosis,0.37,0.6652397260273972,0.7302631578947368,0.7401993355481727,0.6962365591397849
2,Tuberculosis,0.38,0.6925925925925925,0.7030075187969925,0.7794019933554818,0.6977611940298507
2,Tuberculosis,0.39,0.7251231527093596,0.6917293233082706,0.8146179401993355,0.708032708032708
2,Tuberculosis,0.4,0.7589473684210526,0.6776315789473685,0.8478405315614618,0.7159880834160874
2,Tuberculosis,0.41000000000000003,0.7982062780269058,0.6691729323308271,0.8803986710963455,0.7280163599182005
2,Tuberculosis,0.42,0.8271028037383178,0.6654135338345865,0.9016611295681063,0.7374999999999999
2,Tuberculosis,0.43,0.850422195416164,0.6625939849624061,0.9176079734219269,0.7448494453248811
2,Tuberculosis,0.44,0.8588957055214724,0.6578947368421053,0.9235880398671097,0.745077168706759
2,Tuberculosis,0.45,0.8660049627791563,0.6560150375939849,0.9282392026578073,0.746524064171123
2,Tuberculosis,0.46,0.8751576292559899,0.6522556390977443,0.93421926910299,0.7474421109316101
2,Tuberculosis,0.47000000000000003,0.8854568854568855,0.6466165413533834,0.9408637873754153,0.7474198804997284
2,Tuberculosis,0.48,0.8917861799217731,0.6428571428571429,0.9448504983388705,0.7471327143637356
2,Tuberculosis,0.49,0.9043126684636119,0.6306390977443609,0.9528239202657808,0.7430786267995569
2,Tuberculosis,0.5,0.9093406593406593,0.6221804511278195,0.9561461794019933,0.7388392857142857
2,Tuberculosis,0.51,0.926657263751763,0.6174812030075187,0.9654485049833887,0.7411167512690355
2,Tuberculosis,0.52,0.9370529327610873,0.6156015037593985,0.9707641196013289,0.7430516165626773
2,Tuberculosis,0.53,0.9409221902017291,0.6137218045112782,0.9727574750830564,0.7428896473265074
2,Tuberculosis,0.54,0.9436416184971098,0.6137218045112782,0.9740863787375416,0.74373576309795
2,Tuberculosis,0.55,0.9489795918367347,0.6118421052631579,0.9767441860465116,0.744
2,Tuberculosis,0.56,0.9502923976608187,0.6109022556390977,0.9774086378737542,0.7437070938215103
2,Tuberculosis,0.5700000000000001,0.9502923976608187,0.6109022556390977,0.9774086378737542,0.7437070938215103
2,Tuberculosis,0.58,0.9502196193265008,0.6099624060150376,0.9774086378737542,0.7429879793932457
2,Tuberculosis,0.59,0.9543446244477173,0.6090225563909775,0.9794019933554817,0.7435456110154907
2,Tuberculosis,0.6,0.9571639586410635,0.6090225563909775,0.9807308970099667,0.7443997702469844
2,Tuberculosis,0.61,0.9585798816568047,0.6090225563909775,0.9813953488372092,0.7448275862068966
2,Tuberculosis,0.62,0.9585798816568047,0.6090225563909775,0.9813953488372092,0.7448275862068966
2,Tuberculosis,0.63,0.9585185185185185,0.6080827067669173,0.9813953488372092,0.7441058079355951
2,Tuberculosis,0.64,0.9612518628912071,0.606203007518797,0.9827242524916944,0.7435158501440922
2,Tuberculosis,0.65,0.9641255605381166,0.606203007518797,0.9840531561461794,0.7443739180611656
